"Creator id , Collab id , Created at , Submitted at , Question , Correct , Hint , Time Spent"
"45 , 0 , 01:39PM , 01:39PM , 16 , true ,  , 12.0"
"45 , 0 , 01:39PM , 01:40PM , 17 , true ,  , 9.0"
"45 , 0 , 01:40PM , 01:40PM , 18 , true ,  , 17.0"
"45 , 0 , 01:40PM , 01:40PM , 19 , true ,  , 8.0"
"47 , 0 , 02:06PM , 02:07PM , 5 , true ,  , 25.0"
"45 , 0 , 01:40PM , 01:42PM , 20 , true ,  , 117.0"
"45 , 0 , 01:42PM , 01:43PM , 21 , true ,  , 27.0"
"45 , 0 , 01:43PM , 01:47PM , 25 , false , true , 258.0"
"47 , 0 , 02:07PM , 02:09PM , 6 , false ,  , 108.0"
"47 , 0 , 02:09PM , 02:09PM , 6 , true ,  , 16.0"
"47 , 0 , 02:12PM , 02:12PM , 12 , true ,  , 8.0"
"47 , 0 , 02:09PM , 02:09PM , 7 , true ,  , 34.0"
"47 , 0 , 02:10PM , 02:10PM , 8 , true ,  , 21.0"
"47 , 0 , 02:10PM , 02:10PM , 9 , true ,  , 10.0"
"47 , 0 , 02:11PM , 02:11PM , 10 , true ,  , 13.0"
"47 , 0 , 02:12PM , 02:12PM , 13 , true ,  , 12.0"
"47 , 0 , 02:13PM , 02:14PM , 14 , false ,  , 54.0"
"47 , 0 , 02:12PM , 02:12PM , 14 , false ,  , 15.0"
"47 , 0 , 02:12PM , 02:12PM , 14 , false ,  , 8.0"
"47 , 0 , 02:15PM , 02:16PM , 15 , true ,  , 35.0"
"47 , 0 , 02:14PM , 02:14PM , 14 , false ,  , 11.0"
"47 , 0 , 02:15PM , 02:15PM , 15 , false ,  , 30.0"
"47 , 0 , 02:14PM , 02:15PM , 14 , true ,  , 45.0"
"47 , 0 , 02:16PM , 02:16PM , 16 , true ,  , 12.0"
"47 , 0 , 02:16PM , 02:17PM , 17 , true ,  , 24.0"
"47 , 0 , 02:17PM , 02:17PM , 18 , true ,  , 12.0"
"47 , 0 , 02:17PM , 02:17PM , 19 , true ,  , 10.0"
"47 , 0 , 02:17PM , 02:21PM , 20 , true ,  , 229.0"
"47 , 0 , 02:21PM , 02:23PM , 21 , false ,  , 92.0"
"47 , 0 , 02:23PM , 02:24PM , 21 , false ,  , 91.0"
"47 , 0 , 02:25PM , 02:28PM , 23 , false ,  , 172.0"
"43 , 0 , 09:58AM , 10:07AM , 20 , true , true , 566.0"
"38 , 0 , 09:05AM , 09:07AM , 6 , true , true , 157.0"
"38 , 0 , 08:46AM , 08:49AM , 2 , true , true , 174.0"
"38 , 0 , 08:50AM , 08:50AM , 3 , true ,  , 31.0"
"38 , 0 , 09:19AM , 09:20AM , 16 , false ,  , 54.0"
"38 , 0 , 08:51AM , 08:51AM , 4 , true ,  , 48.0"
"38 , 0 , 09:07AM , 09:08AM , 11 , true ,  , 15.0"
"38 , 0 , 08:51AM , 08:53AM , 5 , true ,  , 72.0"
"38 , 0 , 08:53AM , 08:53AM , 5 , true ,  , 26.0"
"38 , 0 , 08:53AM , 08:54AM , 5 , false ,  , 28.0"
"38 , 0 , 08:54AM , 08:55AM , 6 , false ,  , 82.0"
"38 , 0 , 09:08AM , 09:10AM , 12 , true ,  , 159.0"
"38 , 0 , 08:56AM , 08:56AM , 6 , false ,  , 36.0"
"38 , 0 , 09:01AM , 09:02AM , 6 , false , true , 57.0"
"38 , 0 , 09:03AM , 09:04AM , 7 , true ,  , 18.0"
"38 , 0 , 09:22AM , 09:23AM , 17 , false ,  , 39.0"
"38 , 0 , 09:04AM , 09:04AM , 8 , true ,  , 15.0"
"38 , 0 , 09:10AM , 09:14AM , 13 , true ,  , 217.0"
"38 , 0 , 09:04AM , 09:04AM , 9 , true ,  , 11.0"
"38 , 0 , 09:04AM , 09:05AM , 10 , true ,  , 16.0"
"38 , 0 , 09:20AM , 09:20AM , 16 , false ,  , 21.0"
"38 , 0 , 09:15AM , 09:18AM , 14 , false ,  , 199.0"
"38 , 0 , 09:18AM , 09:18AM , 14 , true , true , 21.0"
"38 , 0 , 09:21AM , 09:22AM , 16 , false ,  , 86.0"
"38 , 0 , 09:18AM , 09:19AM , 15 , true ,  , 28.0"
"38 , 0 , 09:23AM , 09:23AM , 17 , true ,  , 14.0"
"38 , 0 , 09:22AM , 09:22AM , 16 , true , true , 14.0"
"38 , 0 , 09:23AM , 09:24AM , 18 , true ,  , 15.0"
"38 , 0 , 09:24AM , 09:24AM , 19 , true ,  , 6.0"
"38 , 0 , 09:24AM , 09:35AM , 20 , true , true , 667.0"
"38 , 0 , 09:35AM , 09:38AM , 21 , false ,  , 187.0"
"38 , 0 , 09:38AM , 09:39AM , 21 , false ,  , 49.0"
"38 , 0 , 09:39AM , 09:42AM , 21 , false ,  , 150.0"
"38 , 0 , 09:42AM , 09:45AM , 21 , false , true , 200.0"
"38 , 0 , 09:45AM , 09:46AM , 21 , true , true , 45.0"
"38 , 0 , 09:46AM , 09:47AM , 22 , true ,  , 79.0"
"38 , 0 , 09:47AM , 09:49AM , 23 , true ,  , 73.0"
"38 , 0 , 09:49AM , 09:51AM , 24 , true ,  , 137.0"
"38 , 0 , 09:51AM , 09:53AM , 25 , false ,  , 89.0"
"48 , 0 , 10:50AM , 10:52AM , 2 , true ,  , 76.0"
"48 , 0 , 10:52AM , 10:53AM , 3 , true ,  , 70.0"
"48 , 0 , 10:53AM , 10:54AM , 4 , true ,  , 70.0"
"49 , 0 , 11:55AM , 11:56AM , 2 , true ,  , 48.0"
"48 , 0 , 10:54AM , 10:55AM , 5 , true ,  , 36.0"
"48 , 0 , 11:30AM , 11:31AM , 24 , true , true , 47.0"
"48 , 0 , 10:55AM , 10:55AM , 5 , true ,  , 27.0"
"48 , 0 , 10:56AM , 10:56AM , 6 , true ,  , 36.0"
"48 , 0 , 10:56AM , 10:57AM , 7 , true ,  , 18.0"
"48 , 0 , 10:57AM , 10:57AM , 8 , true ,  , 18.0"
"48 , 0 , 10:57AM , 10:57AM , 9 , true ,  , 18.0"
"48 , 0 , 11:31AM , 11:32AM , 25 , true ,  , 57.0"
"48 , 0 , 10:57AM , 10:58AM , 10 , true ,  , 15.0"
"48 , 0 , 10:58AM , 10:58AM , 11 , true ,  , 11.0"
"48 , 0 , 10:58AM , 10:58AM , 12 , true ,  , 6.0"
"48 , 0 , 10:58AM , 10:58AM , 13 , true ,  , 11.0"
"48 , 0 , 10:58AM , 10:59AM , 14 , true ,  , 19.0"
"48 , 0 , 10:59AM , 10:59AM , 15 , true ,  , 25.0"
"48 , 0 , 10:59AM , 10:59AM , 16 , true ,  , 13.0"
"48 , 0 , 10:59AM , 11:00AM , 17 , true ,  , 11.0"
"48 , 0 , 11:00AM , 11:00AM , 18 , true ,  , 13.0"
"48 , 0 , 11:00AM , 11:00AM , 19 , true ,  , 9.0"
"48 , 0 , 11:00AM , 11:05AM , 20 , false ,  , 310.0"
"48 , 0 , 11:05AM , 11:09AM , 20 , true ,  , 211.0"
"48 , 0 , 11:09AM , 11:10AM , 21 , false ,  , 72.0"
"48 , 0 , 11:10AM , 11:12AM , 21 , false ,  , 90.0"
"48 , 0 , 11:12AM , 11:13AM , 21 , false ,  , 88.0"
"48 , 0 , 11:13AM , 11:14AM , 21 , true ,  , 45.0"
"48 , 0 , 11:14AM , 11:16AM , 22 , true ,  , 103.0"
"48 , 0 , 11:16AM , 11:18AM , 23 , false ,  , 126.0"
"48 , 0 , 11:18AM , 11:27AM , 23 , true , true , 548.0"
"49 , 0 , 11:57AM , 11:58AM , 4 , false ,  , 20.0"
"49 , 0 , 11:56AM , 11:57AM , 3 , true ,  , 70.0"
"49 , 0 , 11:58AM , 11:58AM , 4 , false ,  , 29.0"
"49 , 0 , 11:58AM , 11:59AM , 4 , false ,  , 39.0"
"49 , 0 , 12:00PM , 12:01PM , 4 , true ,  , 63.0"
"49 , 0 , 12:01PM , 12:02PM , 5 , true ,  , 16.0"
"49 , 0 , 12:02PM , 12:02PM , 6 , false ,  , 27.0"
"49 , 0 , 12:06PM , 12:06PM , 6 , true ,  , 10.0"
"52 , 0 , 03:38PM , 03:43PM , 2 , true ,  , 274.0"
"49 , 0 , 12:06PM , 12:06PM , 7 , true ,  , 10.0"
"49 , 0 , 12:07PM , 12:07PM , 8 , true ,  , 6.0"
"49 , 0 , 12:07PM , 12:07PM , 9 , true ,  , 8.0"
"49 , 0 , 12:07PM , 12:09PM , 10 , false ,  , 92.0"
"52 , 0 , 03:43PM , 03:43PM , 3 , true ,  , 22.0"
"49 , 0 , 12:09PM , 12:09PM , 10 , true ,  , 10.0"
"49 , 0 , 12:10PM , 12:10PM , 11 , true ,  , 10.0"
"49 , 0 , 12:10PM , 12:11PM , 12 , true ,  , 26.0"
"49 , 0 , 12:11PM , 12:11PM , 13 , true ,  , 6.0"
"52 , 0 , 03:44PM , 03:44PM , 4 , true ,  , 27.0"
"49 , 0 , 12:11PM , 12:11PM , 14 , true ,  , 15.0"
"49 , 0 , 12:11PM , 12:11PM , 15 , true ,  , 15.0"
"49 , 0 , 12:11PM , 12:12PM , 16 , true ,  , 6.0"
"49 , 0 , 12:12PM , 12:12PM , 17 , true ,  , 8.0"
"52 , 0 , 03:44PM , 03:50PM , 5 , true ,  , 360.0"
"49 , 0 , 12:12PM , 12:12PM , 18 , true ,  , 12.0"
"49 , 0 , 12:12PM , 12:12PM , 19 , true ,  , 6.0"
"49 , 0 , 12:12PM , 12:21PM , 20 , false ,  , 530.0"
"49 , 0 , 12:21PM , 12:23PM , 20 , true ,  , 131.0"
"49 , 0 , 12:24PM , 12:27PM , 21 , false ,  , 188.0"
"49 , 0 , 12:27PM , 12:27PM , 21 , true ,  , 32.0"
"52 , 0 , 04:14PM , 04:14PM , 6 , false ,  , 56.0"
"49 , 0 , 12:28PM , 12:28PM , 22 , true ,  , 30.0"
"52 , 0 , 03:55PM , 03:57PM , 6 , false ,  , 124.0"
"49 , 0 , 12:28PM , 12:30PM , 23 , true ,  , 98.0"
"49 , 0 , 12:30PM , 12:41PM , 24 , false ,  , 675.0"
"49 , 0 , 12:41PM , 12:42PM , 24 , true ,  , 51.0"
"52 , 0 , 03:57PM , 04:01PM , 6 , false ,  , 247.0"
"49 , 0 , 12:42PM , 12:43PM , 25 , true ,  , 29.0"
"52 , 0 , 04:15PM , 04:15PM , 6 , true ,  , 52.0"
"52 , 0 , 04:01PM , 04:04PM , 6 , false ,  , 151.0"
"52 , 0 , 04:04PM , 04:12PM , 6 , false ,  , 422.0"
"52 , 0 , 04:15PM , 04:16PM , 7 , true ,  , 22.0"
"52 , 0 , 04:16PM , 04:16PM , 8 , true ,  , 13.0"
"52 , 0 , 04:16PM , 04:16PM , 9 , true ,  , 14.0"
"52 , 0 , 04:16PM , 04:17PM , 10 , true ,  , 14.0"
"52 , 0 , 04:17PM , 04:17PM , 11 , true ,  , 18.0"
"52 , 0 , 04:17PM , 04:17PM , 12 , true ,  , 8.0"
"52 , 0 , 04:17PM , 04:17PM , 13 , true ,  , 6.0"
"52 , 0 , 04:18PM , 04:18PM , 14 , false ,  , 32.0"
"52 , 0 , 04:18PM , 04:26PM , 14 , false ,  , 436.0"
"52 , 0 , 04:35PM , 04:36PM , 14 , false ,  , 77.0"
"52 , 0 , 04:36PM , 04:36PM , 14 , false ,  , 4.0"
"55 , 0 , 09:20AM , 09:25AM , 2 , true ,  , 293.0"
"52 , 0 , 04:36PM , 04:47PM , 14 , false , true , 674.0"
"55 , 0 , 09:29AM , 09:29AM , 13 , true ,  , 5.0"
"52 , 0 , 04:48PM , 04:48PM , 14 , false , true , 23.0"
"55 , 0 , 09:25AM , 09:25AM , 3 , true ,  , 38.0"
"52 , 0 , 04:52PM , 04:53PM , 15 , true ,  , 40.0"
"52 , 0 , 04:53PM , 04:53PM , 14 , true , true , 11.0"
"55 , 0 , 09:28AM , 09:28AM , 9 , true ,  , 10.0"
"52 , 0 , 04:53PM , 04:53PM , 16 , true ,  , 10.0"
"55 , 0 , 09:25AM , 09:26AM , 4 , false ,  , 24.0"
"52 , 0 , 04:53PM , 04:54PM , 17 , true ,  , 12.0"
"52 , 0 , 04:54PM , 04:54PM , 18 , true ,  , 11.0"
"52 , 0 , 04:54PM , 04:54PM , 19 , true ,  , 10.0"
"55 , 0 , 09:26AM , 09:26AM , 4 , true ,  , 18.0"
"52 , 0 , 04:54PM , 04:59PM , 20 , true ,  , 256.0"
"52 , 0 , 04:59PM , 05:00PM , 21 , true ,  , 56.0"
"52 , 0 , 05:00PM , 05:01PM , 22 , true ,  , 74.0"
"55 , 0 , 09:26AM , 09:27AM , 5 , true ,  , 40.0"
"52 , 0 , 05:01PM , 05:02PM , 23 , true ,  , 56.0"
"52 , 0 , 05:02PM , 05:03PM , 24 , true ,  , 54.0"
"55 , 0 , 09:29AM , 09:29AM , 10 , false ,  , 9.0"
"52 , 0 , 05:03PM , 05:04PM , 25 , true ,  , 43.0"
"55 , 0 , 09:27AM , 09:27AM , 6 , false ,  , 19.0"
"55 , 0 , 09:27AM , 09:28AM , 6 , true ,  , 13.0"
"55 , 0 , 09:28AM , 09:28AM , 7 , true ,  , 11.0"
"55 , 0 , 09:29AM , 09:29AM , 10 , true ,  , 7.0"
"55 , 0 , 09:28AM , 09:28AM , 8 , true ,  , 10.0"
"55 , 0 , 09:30AM , 09:30AM , 14 , false ,  , 12.0"
"55 , 0 , 09:29AM , 09:29AM , 11 , true ,  , 8.0"
"55 , 0 , 09:29AM , 09:29AM , 12 , true ,  , 7.0"
"55 , 0 , 09:31AM , 09:31AM , 17 , true ,  , 12.0"
"55 , 0 , 09:30AM , 09:31AM , 16 , true ,  , 12.0"
"55 , 0 , 09:30AM , 09:30AM , 14 , true ,  , 8.0"
"55 , 0 , 09:30AM , 09:30AM , 15 , true ,  , 14.0"
"54 , 0 , 09:21AM , 09:31AM , 2 , true ,  , 574.0"
"55 , 0 , 09:31AM , 09:31AM , 18 , true ,  , 12.0"
"55 , 0 , 09:31AM , 09:31AM , 19 , true ,  , 11.0"
"54 , 0 , 09:31AM , 09:32AM , 3 , true ,  , 44.0"
"54 , 0 , 09:32AM , 09:32AM , 4 , false ,  , 21.0"
"55 , 0 , 09:32AM , 09:33AM , 20 , true ,  , 67.0"
"54 , 0 , 09:32AM , 09:34AM , 4 , false ,  , 72.0"
"54 , 0 , 09:34AM , 09:35AM , 4 , false , true , 96.0"
"55 , 0 , 09:33AM , 09:34AM , 21 , false ,  , 88.0"
"55 , 0 , 09:34AM , 09:35AM , 21 , false ,  , 31.0"
"55 , 0 , 09:35AM , 09:36AM , 21 , false ,  , 89.0"
"55 , 0 , 09:36AM , 09:37AM , 21 , true ,  , 32.0"
"55 , 0 , 09:37AM , 09:38AM , 22 , true ,  , 33.0"
"54 , 0 , 09:38AM , 09:38AM , 4 , false , true , 3.0"
"55 , 0 , 09:38AM , 09:38AM , 23 , false ,  , 35.0"
"54 , 0 , 09:54AM , 09:54AM , 14 , false ,  , 5.0"
"54 , 0 , 09:38AM , 09:38AM , 5 , false ,  , 12.0"
"54 , 0 , 09:39AM , 09:39AM , 4 , true , true , 21.0"
"54 , 0 , 09:39AM , 09:40AM , 5 , true ,  , 32.0"
"55 , 0 , 09:38AM , 09:41AM , 23 , false ,  , 137.0"
"54 , 0 , 09:55AM , 09:55AM , 14 , true , true , 43.0"
"54 , 0 , 09:40AM , 09:41AM , 6 , false ,  , 65.0"
"54 , 0 , 09:41AM , 09:42AM , 6 , false ,  , 44.0"
"55 , 0 , 09:41AM , 09:42AM , 23 , true ,  , 78.0"
"54 , 0 , 09:42AM , 09:43AM , 6 , false ,  , 50.0"
"54 , 0 , 09:55AM , 09:56AM , 6 , true ,  , 12.0"
"55 , 0 , 09:42AM , 09:45AM , 24 , false ,  , 189.0"
"54 , 0 , 09:43AM , 09:46AM , 7 , true ,  , 204.0"
"54 , 0 , 09:47AM , 09:47AM , 8 , true ,  , 15.0"
"55 , 0 , 09:45AM , 09:48AM , 24 , false ,  , 144.0"
"54 , 0 , 09:56AM , 09:57AM , 15 , false ,  , 71.0"
"54 , 0 , 09:47AM , 09:48AM , 9 , false ,  , 54.0"
"54 , 0 , 09:48AM , 09:49AM , 9 , true ,  , 43.0"
"55 , 0 , 09:48AM , 09:49AM , 24 , false ,  , 60.0"
"54 , 0 , 09:49AM , 09:50AM , 10 , false ,  , 68.0"
"54 , 0 , 09:57AM , 09:58AM , 15 , false ,  , 46.0"
"55 , 0 , 09:49AM , 09:50AM , 24 , true ,  , 103.0"
"54 , 0 , 09:50AM , 09:51AM , 10 , false ,  , 37.0"
"54 , 0 , 09:51AM , 09:51AM , 10 , true ,  , 12.0"
"54 , 0 , 09:58AM , 09:58AM , 15 , true ,  , 14.0"
"54 , 0 , 09:51AM , 09:51AM , 11 , true ,  , 15.0"
"54 , 0 , 09:51AM , 09:52AM , 12 , true ,  , 13.0"
"55 , 0 , 09:51AM , 09:52AM , 25 , true ,  , 79.0"
"54 , 0 , 09:52AM , 09:52AM , 13 , true ,  , 8.0"
"54 , 0 , 09:58AM , 09:59AM , 16 , false ,  , 21.0"
"54 , 0 , 09:52AM , 09:53AM , 14 , false ,  , 59.0"
"54 , 0 , 09:53AM , 09:53AM , 14 , false ,  , 7.0"
"54 , 0 , 09:53AM , 09:54AM , 14 , false ,  , 44.0"
"54 , 0 , 09:59AM , 09:59AM , 16 , false ,  , 11.0"
"54 , 0 , 09:59AM , 09:59AM , 16 , false ,  , 15.0"
"54 , 0 , 09:59AM , 10:00AM , 16 , false ,  , 40.0"
"54 , 0 , 10:00AM , 10:00AM , 17 , true ,  , 17.0"
"54 , 0 , 10:01AM , 10:01AM , 18 , false ,  , 19.0"
"54 , 0 , 10:01AM , 10:02AM , 18 , false ,  , 51.0"
"54 , 0 , 10:02AM , 10:02AM , 18 , true ,  , 10.0"
"54 , 0 , 10:02AM , 10:02AM , 19 , true ,  , 7.0"
"54 , 0 , 10:14AM , 10:23AM , 21 , false ,  , 544.0"
"54 , 0 , 10:23AM , 10:24AM , 16 , false ,  , 6.0"
"54 , 0 , 10:24AM , 10:24AM , 16 , false ,  , 30.0"
"54 , 0 , 10:24AM , 10:24AM , 16 , false ,  , 6.0"
"54 , 0 , 10:24AM , 10:24AM , 16 , false ,  , 7.0"
"56 , 34 , 10:56AM , 10:57AM , 9 , true ,  , 65.0"
"22 , 0 , 10:25AM , 10:25AM , 14 , false ,  , 22.0"
"54 , 0 , 10:24AM , 10:25AM , 16 , false ,  , 36.0"
"56 , 34 , 10:46AM , 10:47AM , 5 , true ,  , 51.0"
"22 , 0 , 10:25AM , 10:26AM , 14 , false ,  , 32.0"
"22 , 0 , 10:26AM , 10:26AM , 16 , true ,  , 9.0"
"22 , 0 , 10:26AM , 10:26AM , 17 , false ,  , 13.0"
"54 , 0 , 10:25AM , 10:26AM , 16 , false , true , 73.0"
"22 , 0 , 10:26AM , 10:26AM , 17 , true ,  , 7.0"
"22 , 0 , 10:27AM , 10:27AM , 18 , true ,  , 12.0"
"22 , 0 , 10:27AM , 10:27AM , 19 , true ,  , 9.0"
"22 , 0 , 10:28AM , 10:30AM , 22 , true ,  , 126.0"
"22 , 0 , 10:50AM , 10:53AM , 24 , true ,  , 177.0"
"56 , 0 , 10:39AM , 10:39AM , 2 , true ,  , 31.0"
"34 , 0 , 10:37AM , 10:39AM , 2 , true ,  , 124.0"
"56 , 34 , 10:55AM , 10:56AM , 8 , false ,  , 28.0"
"22 , 0 , 10:38AM , 10:40AM , 23 , false ,  , 123.0"
"56 , 34 , 10:42AM , 10:44AM , 3 , true ,  , 108.0"
"56 , 34 , 10:44AM , 10:46AM , 4 , true ,  , 123.0"
"56 , 34 , 10:52AM , 10:54AM , 6 , true ,  , 125.0"
"56 , 34 , 10:54AM , 10:55AM , 7 , true ,  , 57.0"
"56 , 34 , 10:55AM , 10:56AM , 8 , true ,  , 50.0"
"56 , 34 , 10:57AM , 10:58AM , 10 , true ,  , 36.0"
"56 , 34 , 10:58AM , 10:59AM , 12 , false ,  , 39.0"
"56 , 34 , 10:58AM , 10:58AM , 11 , true ,  , 41.0"
"56 , 0 , 10:58AM , 10:59AM , 12 , true ,  , 22.0"
"34 , 0 , 10:59AM , 10:59AM , 12 , true ,  , 13.0"
"56 , 34 , 10:59AM , 11:00AM , 13 , true ,  , 76.0"
"22 , 0 , 10:59AM , 11:00AM , 25 , true ,  , 90.0"
"22 , 0 , 10:30AM , 10:38AM , 23 , true ,  , 477.0"
"22 , 0 , 11:00AM , 11:02AM , 24 , false ,  , 114.0"
"34 , 0 , 11:35AM , 11:36AM , 21 , true ,  , 26.0"
"22 , 0 , 11:02AM , 11:03AM , 23 , false ,  , 78.0"
"22 , 0 , 11:04AM , 11:04AM , 14 , true ,  , 11.0"
"56 , 0 , 11:35AM , 11:36AM , 22 , true ,  , 64.0"
"22 , 0 , 11:04AM , 11:04AM , 15 , true ,  , 15.0"
"56 , 34 , 11:08AM , 11:08AM , 14 , true ,  , 57.0"
"56 , 34 , 11:09AM , 11:09AM , 15 , true ,  , 51.0"
"56 , 0 , 11:09AM , 11:10AM , 16 , true ,  , 29.0"
"34 , 0 , 11:10AM , 11:10AM , 16 , true ,  , 4.0"
"56 , 34 , 11:10AM , 11:11AM , 17 , true ,  , 47.0"
"43 , 0 , 12:43PM , 12:44PM , 21 , true ,  , 39.0"
"56 , 34 , 11:11AM , 11:11AM , 18 , true ,  , 19.0"
"56 , 0 , 11:42AM , 11:44AM , 23 , false ,  , 93.0"
"56 , 34 , 11:11AM , 11:12AM , 19 , true ,  , 20.0"
"56 , 0 , 11:28AM , 11:29AM , 20 , true ,  , 75.0"
"56 , 0 , 11:44AM , 11:47AM , 23 , true ,  , 176.0"
"56 , 0 , 11:32AM , 11:33AM , 21 , true ,  , 65.0"
"34 , 0 , 11:32AM , 11:34AM , 20 , true , true , 149.0"
"43 , 0 , 12:48PM , 12:49PM , 23 , true ,  , 63.0"
"56 , 0 , 11:50AM , 11:52AM , 24 , true ,  , 80.0"
"43 , 0 , 12:44PM , 12:46PM , 22 , false ,  , 140.0"
"56 , 0 , 11:52AM , 11:54AM , 25 , true ,  , 110.0"
"43 , 0 , 12:40PM , 12:43PM , 21 , false ,  , 158.0"
"43 , 0 , 12:46PM , 12:48PM , 22 , false ,  , 115.0"
"21 , 0 , 01:54PM , 01:56PM , 2 , true ,  , 89.0"
"21 , 0 , 01:56PM , 01:56PM , 3 , true ,  , 29.0"
"21 , 0 , 01:57PM , 01:58PM , 4 , true ,  , 20.0"
"21 , 0 , 01:58PM , 01:58PM , 5 , true ,  , 17.0"
"21 , 0 , 01:58PM , 01:59PM , 6 , false ,  , 60.0"
"57 , 0 , 03:04PM , 03:16PM , 2 , false ,  , 674.0"
"21 , 0 , 01:59PM , 02:00PM , 6 , true ,  , 24.0"
"21 , 0 , 02:00PM , 02:00PM , 7 , true ,  , 28.0"
"57 , 0 , 03:26PM , 03:27PM , 14 , false ,  , 78.0"
"21 , 0 , 02:00PM , 02:01PM , 8 , true ,  , 9.0"
"57 , 0 , 03:16PM , 03:16PM , 2 , true ,  , 30.0"
"21 , 0 , 02:01PM , 02:01PM , 9 , true ,  , 11.0"
"21 , 0 , 02:01PM , 02:01PM , 10 , true ,  , 15.0"
"21 , 0 , 02:01PM , 02:02PM , 11 , true ,  , 10.0"
"57 , 0 , 03:21PM , 03:22PM , 11 , true ,  , 13.0"
"21 , 0 , 02:02PM , 02:02PM , 12 , true ,  , 12.0"
"57 , 0 , 03:17PM , 03:17PM , 3 , true ,  , 25.0"
"21 , 0 , 02:02PM , 02:02PM , 13 , true ,  , 9.0"
"21 , 0 , 02:02PM , 02:03PM , 14 , true ,  , 16.0"
"21 , 0 , 02:03PM , 02:03PM , 15 , true ,  , 19.0"
"21 , 0 , 02:03PM , 02:03PM , 16 , true ,  , 9.0"
"57 , 0 , 03:17PM , 03:18PM , 4 , true ,  , 27.0"
"21 , 0 , 02:03PM , 02:04PM , 17 , true ,  , 31.0"
"21 , 0 , 02:07PM , 02:08PM , 18 , true ,  , 17.0"
"21 , 0 , 02:08PM , 02:08PM , 19 , true ,  , 12.0"
"57 , 0 , 03:18PM , 03:19PM , 5 , true ,  , 57.0"
"21 , 7 , 02:12PM , 02:14PM , 20 , true ,  , 115.0"
"21 , 7 , 02:14PM , 02:16PM , 21 , false ,  , 141.0"
"21 , 0 , 02:17PM , 02:19PM , 21 , false ,  , 120.0"
"57 , 0 , 03:19PM , 03:20PM , 6 , true ,  , 30.0"
"21 , 0 , 02:19PM , 02:19PM , 21 , true ,  , 43.0"
"21 , 0 , 02:20PM , 02:22PM , 22 , false ,  , 105.0"
"21 , 0 , 02:22PM , 02:25PM , 23 , false ,  , 148.0"
"57 , 0 , 03:22PM , 03:22PM , 12 , true ,  , 11.0"
"57 , 0 , 03:20PM , 03:20PM , 7 , true ,  , 13.0"
"57 , 0 , 03:20PM , 03:21PM , 8 , true ,  , 32.0"
"57 , 0 , 03:21PM , 03:21PM , 9 , true ,  , 12.0"
"57 , 0 , 03:22PM , 03:25PM , 13 , true ,  , 154.0"
"57 , 0 , 03:25PM , 03:26PM , 14 , false ,  , 63.0"
"57 , 0 , 03:37PM , 03:38PM , 14 , false , true , 74.0"
"57 , 0 , 03:28PM , 03:29PM , 14 , false , true , 87.0"
"57 , 0 , 03:29PM , 03:37PM , 14 , false , true , 457.0"
"57 , 0 , 03:38PM , 03:38PM , 14 , true , true , 21.0"
"57 , 0 , 03:39PM , 03:39PM , 10 , true ,  , 10.0"
"57 , 0 , 03:39PM , 03:39PM , 15 , false ,  , 24.0"
"57 , 0 , 03:39PM , 03:40PM , 15 , false ,  , 20.0"
"57 , 0 , 03:40PM , 03:40PM , 15 , true ,  , 12.0"
"57 , 0 , 03:40PM , 03:40PM , 16 , true ,  , 18.0"
"57 , 0 , 03:40PM , 03:41PM , 17 , true ,  , 17.0"
"57 , 0 , 03:41PM , 03:41PM , 18 , false ,  , 17.0"
"57 , 0 , 03:41PM , 03:43PM , 18 , false ,  , 94.0"
"57 , 0 , 03:43PM , 03:43PM , 18 , false ,  , 23.0"
"54 , 0 , 04:40PM , 04:40PM , 24 , false ,  , 4.0"
"57 , 0 , 03:43PM , 03:44PM , 18 , false ,  , 31.0"
"57 , 0 , 03:44PM , 03:44PM , 18 , false ,  , 14.0"
"57 , 0 , 03:44PM , 03:45PM , 19 , true ,  , 10.0"
"57 , 0 , 03:45PM , 03:52PM , 20 , true ,  , 444.0"
"54 , 0 , 04:40PM , 04:40PM , 16 , false , true , 46.0"
"57 , 0 , 03:52PM , 03:53PM , 21 , true ,  , 35.0"
"57 , 0 , 03:53PM , 03:56PM , 22 , true ,  , 195.0"
"57 , 0 , 03:56PM , 04:00PM , 23 , false ,  , 203.0"
"54 , 0 , 04:41PM , 04:41PM , 16 , false , true , 20.0"
"57 , 0 , 04:00PM , 04:02PM , 23 , false ,  , 119.0"
"57 , 0 , 04:02PM , 04:09PM , 25 , true ,  , 396.0"
"54 , 0 , 04:15PM , 04:16PM , 16 , false , true , 36.0"
"54 , 0 , 04:41PM , 04:42PM , 16 , false , true , 52.0"
"43 , 0 , 04:15PM , 04:17PM , 24 , true ,  , 87.0"
"54 , 0 , 04:16PM , 04:17PM , 16 , false , true , 36.0"
"54 , 0 , 04:17PM , 04:18PM , 16 , false , true , 86.0"
"43 , 0 , 04:18PM , 04:19PM , 25 , true ,  , 58.0"
"54 , 0 , 04:18PM , 04:19PM , 16 , false , true , 35.0"
"54 , 0 , 04:42PM , 04:44PM , 16 , false , true , 94.0"
"54 , 0 , 04:19PM , 04:23PM , 20 , true , true , 241.0"
"54 , 0 , 04:23PM , 04:25PM , 21 , false ,  , 136.0"
"54 , 0 , 04:26PM , 04:26PM , 21 , false ,  , 24.0"
